created_at,id_str,text,user_id_str,retweeted_status_id_str,hashtag
2021-01-01T02:25:19Z,1344832043990057e3,RT @KerryG1016: Exactly! China is winning! This is GARBAGE! #WakeUpAmerica #Scamdemic #ReopenAmerica,1299701933029183500,1344829443311874e3,#scamdemic
2021-01-01T02:29:13Z,1344833023758495500,"Exactly the message they want. That America is weak and scared, and China is strong and has control.

#Scamdemic ac… https://t.co/sZ8OgpAlQx",760598328,NA,#scamdemic
2021-01-01T02:29:36Z,1344833119908671500,"#Scamdemic #Plandemic #COVID #COVID19 #COVID1984 #Agenda21 #Agenda2030 #TheGreatReset 

#TheGreatAwakeningWorldwide",23392993,NA,#scamdemic
2021-01-01T02:37:27Z,1344835094658363400,RT @stevelanebitch: @CP24 Can the sheep wake up now? If he has no concern about a killer virus? Then why do you? #SCAMDEMIC #EndTheLockdown…,3982104784,1344668314459660300,#scamdemic
2021-01-01T02:39:52Z,1344835703201521700,"You've been played, America. #Controlavirus #PlanDEMic #ScamDEMic",1174823267791753200,NA,#scamdemic
2021-01-01T02:56:20Z,1344839847903703e3,"#Scamdemic
#Plandemic",1273303628984565800,NA,#scamdemic
2021-01-01T03:01:53Z,1344841246028615700,"RT @realRickyWilde: WHERE HAS ALL THE FLU GONE?
#Scamdemic #NoVaccineForMe #NoVaccine 
https://t.co/Ncl1jAqKAb",860204785785491500,1344757780561981400,#scamdemic
2021-01-01T03:16:48Z,1344845000648102e3,"RT @lianna_conda: You've been played, America. #Controlavirus #PlanDEMic #ScamDEMic https://t.co/eL2jZgzQoS",953782739714617300,1344835703201521700,#scamdemic
2021-01-01T03:16:53Z,1344845018972922e3,"RT @pittman_george: Here’s your proof of the #Scamdemic: 

“Covid is “seasonal influenza” in disguise — in the US and worldwide.”

The Grea…",620395792,1344668378682810400,#scamdemic
2021-01-01T03:17:32Z,1344845185784672500,RT @stevelanebitch: @CP24 Can the sheep wake up now? If he has no concern about a killer virus? Then why do you? #SCAMDEMIC #EndTheLockdown…,1329853774656135200,1344668314459660300,#scamdemic
2021-01-01T03:21:10Z,1344846096321884200,Yessir!!! 🇺🇸🇺🇸🇺🇸 #MickeyMousePandemic #Scamdemic,1228853817275494400,NA,#scamdemic
2021-01-01T03:25:39Z,1344847225114022e3,#COVID1984 #Masks #Maskon #Scamdemic #Plandemic #FakeNews #Covid_19 #COVID19 #CovidHoax #Coronavirus #PandemicFraud… https://t.co/VovyzeWApk,1003319612463820800,NA,#scamdemic
2021-01-01T03:26:00Z,1344847315446751200,"RT @A420girl: So the common cold is being listed as Covid19...straight from the corrupt CDC.🙄 
#Scamdemic #CDCLies",1473752672,1278042936312311800,#scamdemic
2021-01-01T03:28:11Z,1344847865471000600,#COVID1984 #Scamdemic #Plandemic #FakeNews #Covid_19 #COVID19 #CovidHoax #Coronavirus #PandemicFraud… https://t.co/ltFtGe6jMC,1003319612463820800,NA,#scamdemic
2021-01-01T03:30:13Z,1344848375959711500,#COVIDIOT #scamdemic #plandemic https://t.co/rY1eBv9uZ1,36793291,NA,#scamdemic
2021-01-01T03:35:52Z,1344849795609837600,RT @canadiangirl49: TIME TO WAKE UP! ITS A #SCAMDEMIC TO IMPLEMENT COMMUNISM YOU WANT TO BE #FREE YOU BETTER #FIGHT,1282809333185745e3,1344849671047573500,#scamdemic
2021-01-01T04:12:16Z,1344858956678582300,"RT @pittman_george: Here’s your proof of the #Scamdemic: 

“Covid is “seasonal influenza” in disguise — in the US and worldwide.”

The Grea…",1209707392604131300,1344668378682810400,#scamdemic
2021-01-01T04:34:34Z,1344864569005637600,RT @canadiangirl49: TIME TO WAKE UP! ITS A #SCAMDEMIC TO IMPLEMENT COMMUNISM YOU WANT TO BE #FREE YOU BETTER #FIGHT,96823846,1344849671047573500,#scamdemic
2021-01-01T04:37:41Z,1344865355819348e3,#covid1984 #plandemic #Scamdemic #TheGreatReset #agenda21 #ID2020 #operationlockstep #arrestbillgates… https://t.co/dWaGuKr3Nk,1287801595716042800,NA,#scamdemic
2021-01-01T04:49:52Z,1344868422371274800,RT @realfranmarion: You've been played. #scamdemic https://t.co/7XzUBAIs2s,1336375306387484700,134486728794214e4,#scamdemic
